node_id,timestamp,voc_mv,co_mv,pm1_0,pm2_5,pm10,temperature,humidity,label_index,label
node_01,1780739341,2261.0,2881.0,15.0,27.0,29.0,25.6,67.9,2,vehicle_exhaust
node_01,1780739342,2266.0,2880.0,15.0,27.0,29.0,25.6,67.9,2,vehicle_exhaust
node_01,1780739343,2261.0,2880.0,15.0,27.0,29.0,25.6,67.9,2,vehicle_exhaust
node_01,1780739344,2273.0,2882.0,16.0,28.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739345,2261.0,2883.0,16.0,28.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739346,2268.0,2880.0,16.0,28.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739347,2260.0,2882.0,16.0,28.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739348,2266.0,2882.0,16.0,28.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739349,2260.0,2881.0,16.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739350,2271.0,2882.0,16.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739351,2260.0,2881.0,16.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739352,2266.0,2881.0,16.0,29.0,31.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739354,2260.0,2883.0,15.0,29.0,31.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739355,2265.0,2883.0,15.0,29.0,31.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739356,2262.0,2882.0,14.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739357,2271.0,2882.0,14.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739358,2261.0,2882.0,14.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739359,2266.0,2881.0,15.0,30.0,31.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739360,2262.0,2883.0,15.0,30.0,31.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739361,2267.0,2881.0,15.0,30.0,31.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739362,2261.0,2880.0,14.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739363,2274.0,2882.0,14.0,29.0,30.0,25.6,68.0,2,vehicle_exhaust
node_01,1780739364,2264.0,2883.0,14.0,29.0,30.0,25.6,68.0,2,vehicle_exhaust
node_01,1780739365,2266.0,2882.0,15.0,30.0,31.0,25.6,68.0,2,vehicle_exhaust
node_01,1780739366,2261.0,2883.0,15.0,30.0,31.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739367,2269.0,2882.0,15.0,30.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739368,2261.0,2882.0,14.0,29.0,29.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739369,2273.0,2881.0,14.0,29.0,29.0,25.6,67.9,2,vehicle_exhaust
node_01,1780739370,2260.0,2883.0,14.0,29.0,29.0,25.6,67.9,2,vehicle_exhaust
node_01,1780739371,2264.0,2883.0,15.0,29.0,30.0,25.6,67.9,2,vehicle_exhaust
node_01,1780739372,2261.0,2883.0,15.0,29.0,29.0,25.6,68.0,2,vehicle_exhaust
